,laptop_id,company,product,type_name,inches,screen_resolution,screen_resolution_width,screen_resolution_height,cpu,ram,memory_disk,memory_ssd,gpu,op_sys,weight,price
1114,1129,Lenovo,Yoga Book,2 in 1 Convertible,10.1,1920x1200,1920,1200,Intel Other,4,64,Storage,Intel,Android or Chrome,0.69,549.0
1115,1130,Dell,XPS 13,Ultrabook,13.3,1920x1080,1920,1080,Intel Core,8,256,SSD,Intel,Windows 10,1.23,1379.0
1116,1131,Lenovo,IdeaPad Y900-17ISK,Gaming,17.3,1920x1080,1920,1080,Intel Core,16,256,Hybrid,Nvidia,Windows 10,4.6,2749.99
1117,1132,Razer,Blade Stealth,Ultrabook,12.5,3840x2160,3840,2160,Intel Core,8,256,SSD,Intel,Windows 10,1.25,1029.0
1118,1133,Toshiba,Portege X30-D-10K,Ultrabook,13.3,1920x1080,1920,1080,Intel Core,16,512,SSD,Intel,Windows 10,1.05,2226.0
1119,1134,Asus,Rog GL752VW-T4308T,Gaming,17.3,1920x1080,1920,1080,Intel Core,8,128,HDD,Nvidia,Windows 10,3.52,1312.49
1120,1135,Vero,V131 (X5-Z8350/4GB/32GB/FHD/W10),Notebook,13.3,1920x1080,1920,1080,Intel Other,4,32,Storage,Intel,Windows 10,1.35,196.0
1121,1136,HP,Spectre Pro,Notebook,13.3,1920x1080,1920,1080,Intel Core,8,256,SSD,Intel,Windows 10,1.16,1690.0
1122,1137,HP,EliteBook 1040,Notebook,14.0,1920x1080,1920,1080,Intel Core,8,256,SSD,Intel,Windows 7,1.43,1513.0
1123,1138,Dell,Latitude E5570,Notebook,15.6,1366x768,1366,768,Intel Core,4,500,HDD,Intel,Linux,2.09,523.63
1124,1139,Asus,VivoBook Max,Notebook,15.6,1366x768,1366,768,Intel Core,4,1000,HDD,Intel,Windows 10,2.0,435.0
1125,1140,Lenovo,ThinkPad Yoga,2 in 1 Convertible,14.0,1920x1080,1920,1080,Intel Core,8,256,SSD,Intel,Windows 10,1.8,1669.0
1126,1141,Lenovo,Yoga Book,2 in 1 Convertible,10.1,1920x1200,1920,1200,Intel Other,4,64,Storage,Intel,Windows 10,0.69,479.0
1127,1142,HP,EliteBook 820,Ultrabook,12.5,1366x768,1366,768,Intel Core,8,256,SSD,Intel,Windows 7,1.26,1895.0
1128,1143,Lenovo,Legion Y520-15IKBN,Gaming,15.6,1920x1080,1920,1080,Intel Core,8,128,HDD,Nvidia,No OS,2.4,989.0
1129,1144,HP,Omen -,Gaming,17.3,1920x1080,1920,1080,Intel Core,8,128,HDD,Nvidia,Windows 10,3.35,1129.0
1130,1145,HP,15-bs078cl (i7-7500U/8GB/2TB/W10),Notebook,15.6,1366x768,1366,768,Intel Core,8,2000,HDD,Intel,Windows 10,2.04,629.0
1131,1146,Lenovo,ThinkPad P40,2 in 1 Convertible,14.0,1920x1080,1920,1080,Intel Core,8,512,SSD,Nvidia,Windows 7,1.8,2050.38
1132,1147,Asus,L403NA-GA013TS (N3350/4GB/32GB/W10),Notebook,14.0,1366x768,1366,768,Intel Other,4,32,Storage,Intel,Windows 10,1.5,278.0
1133,1148,HP,250 G6,Ultrabook,15.6,1920x1080,1920,1080,Intel Core,8,256,SSD,Intel,Windows 10,1.84,752.0
1134,1149,Acer,Aspire E5-576G,Notebook,15.6,1920x1080,1920,1080,Intel Core,4,1000,HDD,Nvidia,Windows 10,2.23,616.0
1135,1150,Lenovo,IdeaPad 500-15ISK,Notebook,15.6,1920x1080,1920,1080,Intel Core,16,1000,Hybrid,AMD,Windows 10,2.5,1099.0
1136,1151,HP,ZBook 17,Workstation,17.3,1920x1080,1920,1080,Intel Core,8,256,SSD,Nvidia,Windows 7,3.0,3949.4
1137,1153,Dell,Inspiron 5567,Notebook,15.6,1366x768,1366,768,Intel Core,8,1000,HDD,AMD,Windows 10,2.5,784.0
1138,1154,MSI,GT72S Dominator,Gaming,17.3,1920x1080,1920,1080,Intel Core,16,256,HDD,Nvidia,Windows 10,3.78,2399.0
1139,1155,HP,EliteBook 850,Ultrabook,15.6,1920x1080,1920,1080,Intel Core,8,256,SSD,Intel,Windows 7,1.88,2171.72
1140,1156,Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,2560x1440,2560,1440,Intel Core,16,512,SSD,Intel,Windows 10,2.8,2440.0
1141,1157,MSI,GP62M 7RDX,Gaming,15.6,1920x1080,1920,1080,Intel Core,8,128,HDD,Nvidia,Windows 10,2.4,1142.8
1142,1160,HP,Spectre Pro,2 in 1 Convertible,13.3,1920x1080,1920,1080,Intel Core,8,256,SSD,Intel,Windows 10,1.48,1629.0
1143,1161,HP,ZBook 15,Workstation,15.6,1920x1080,1920,1080,Intel Core,8,256,SSD,Nvidia,Windows 7,2.59,2229.0
1144,1162,HP,Spectre Pro,2 in 1 Convertible,13.3,2560x1440,2560,1440,Intel Core,8,256,SSD,Intel,Windows 10,1.48,1799.0
1145,1163,HP,ZBook Studio,Workstation,15.6,1920x1080,1920,1080,Intel Core,8,256,SSD,Nvidia,Windows 7,2.0,1899.0
1146,1164,HP,EliteBook 820,Ultrabook,12.5,1920x1080,1920,1080,Intel Core,8,256,SSD,Intel,Windows 7,1.26,2296.95
1147,1165,Dell,Vostro 5568,Notebook,15.6,1920x1080,1920,1080,Intel Core,8,256,SSD,Nvidia,Windows 10,2.18,1009.9
1148,1166,HP,EliteBook 850,Notebook,15.6,1920x1080,1920,1080,Intel Core,8,256,SSD,Intel,Windows 7,1.88,1579.0
1149,1167,Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,2560x1440,2560,1440,Intel Core,8,256,SSD,Intel,Windows 10,1.27,2339.0
1150,1168,Lenovo,V110-15ISK (i3-6006U/4GB/1TB/No,Notebook,15.6,1366x768,1366,768,Intel Core,4,1000,HDD,Intel,No OS,1.9,339.0
1151,1169,HP,15-BA015wm (E2-7110/4GB/500GB/W10),Notebook,15.6,1366x768,1366,768,AMD,4,500,HDD,AMD,Windows 10,1.86,297.0
1152,1170,Lenovo,B51-80 (i5-6200U/8GB/1TB/Radeon,Notebook,15.6,1920x1080,1920,1080,Intel Core,8,1000,HDD,AMD,No OS,2.32,599.0
1153,1171,Dell,Inspiron 7567,Gaming,15.6,1920x1080,1920,1080,Intel Core,8,1000,HDD,Nvidia,Windows 10,2.62,1199.0
1154,1172,Dell,XPS 15,Notebook,15.6,3840x2160,3840,2160,Intel Core,8,256,SSD,Nvidia,Windows 10,2.04,2250.68
1155,1173,HP,15-bw002nv (A6-9220/4GB/256GB/Radeon,Notebook,15.6,1920x1080,1920,1080,AMD,4,256,SSD,AMD,Windows 10,1.91,478.89
1156,1174,MSI,GP72M 7REX,Gaming,17.3,1920x1080,1920,1080,Intel Core,16,256,HDD,Nvidia,Windows 10,2.7,1492.8
1157,1175,Lenovo,ThinkPad T460s,Ultrabook,14.0,1920x1080,1920,1080,Intel Core,12,512,SSD,Intel,Windows 7,1.4,2299.0
1158,1176,Lenovo,B51-80 (i5-6200U/8GB/1008GB/Radeon,Notebook,15.6,1920x1080,1920,1080,Intel Core,8,1000,Hybrid,AMD,Windows 10,2.5,788.49
1159,1177,HP,Spectre Pro,2 in 1 Convertible,13.3,2560x1440,2560,1440,Intel Core,8,512,SSD,Intel,Windows 10,1.48,2041.0
1160,1178,Lenovo,ThinkPad T460,Ultrabook,14.0,1920x1080,1920,1080,Intel Core,8,256,SSD,Intel,Windows 7,1.7,1499.0
1161,1179,MSI,GS40 Phantom,Gaming,14.0,1920x1080,1920,1080,Intel Core,16,256,HDD,Nvidia,Windows 10,1.7,1769.0
1162,1180,HP,Pavilion 15-cb003nv,Gaming,15.6,1920x1080,1920,1080,Intel Core,8,1000,HDD,Nvidia,Windows 10,2.62,899.0
1163,1181,Lenovo,IdeaPad 310-15ISK,Notebook,15.6,1366x768,1366,768,Intel Core,8,1000,HDD,Intel,Windows 10,2.2,459.0
1164,1182,HP,250 G4,Notebook,15.6,1366x768,1366,768,Intel Core,4,500,HDD,Intel,No OS,2.1,476.99
1165,1183,Dell,Inspiron 7567,Gaming,15.6,3840x2160,3840,2160,Intel Core,8,128,HDD,Nvidia,Windows 10,2.62,1498.0
1166,1184,Lenovo,ThinkPad T570,Notebook,15.6,1920x1080,1920,1080,Intel Core,8,256,SSD,Intel,Windows 10,1.95,1390.0
1167,1185,Lenovo,320-15ISK (i3-6006U/4GB/1TB/GeForce,Notebook,15.6,1920x1080,1920,1080,Intel Core,4,1000,HDD,Nvidia,Windows 10,2.2,468.0
1168,1186,HP,Stream 14-AX000nv,Notebook,14.0,1366x768,1366,768,Intel Other,2,32,Storage,Intel,Windows 10,1.44,249.0
1169,1187,MSI,PL60 7RD,Gaming,15.6,1920x1080,1920,1080,Intel Core,8,1000,HDD,Nvidia,Windows 10,2.2,839.0
1170,1188,HP,250 G5,Notebook,15.6,1920x1080,1920,1080,Intel Core,8,256,SSD,Intel,Windows 10,1.96,679.0
1171,1189,HP,ProBook 450,Notebook,15.6,1920x1080,1920,1080,Intel Core,16,512,SSD,Intel,Windows 10,2.1,1159.0
1172,1190,Asus,X553SA-XX021T (N3050/4GB/500GB/W10),Notebook,15.6,1366x768,1366,768,Intel Other,4,500,HDD,Intel,Windows 10,2.2,369.0
1173,1191,Lenovo,V110-15ISK (i5-6200U/4GB/500GB/No,Notebook,15.6,1366x768,1366,768,Intel Core,4,500,HDD,Intel,No OS,2.1,398.0
1174,1192,Lenovo,IdeaPad 510-15IKB,Notebook,15.6,1920x1080,1920,1080,Intel Core,8,1000,HDD,Nvidia,No OS,2.2,709.0
1175,1193,Asus,UX410UA-GV097T (i3-7100U/4GB/256GB/FHD/W10),Notebook,14.0,1920x1080,1920,1080,Intel Core,4,256,SSD,Intel,Windows 10,2.0,769.0
1176,1194,Lenovo,B51-80 (i7-6500U/4GB/1008GB/FHD/W7),Notebook,15.6,1920x1080,1920,1080,Intel Core,4,1000,Hybrid,Intel,Windows 7,2.32,825.0
1177,1195,Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,1920x1080,1920,1080,Intel Core,16,512,SSD,Nvidia,Windows 10,3.31,1305.0
1178,1196,MSI,GS60 Ghost,Gaming,15.6,1920x1080,1920,1080,Intel Core,16,128,HDD,Nvidia,Windows 10,1.91,2153.37
1179,1197,HP,ProBook 450,Notebook,15.6,1366x768,1366,768,Intel Core,4,500,HDD,Intel,Windows 10,2.07,650.0
1180,1198,Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,2560x1440,2560,1440,Intel Core,8,256,SSD,Intel,Windows 10,1.36,1637.0
1181,1199,Lenovo,IdeaPad 310-15IKB,Ultrabook,15.6,1920x1080,1920,1080,Intel Core,6,256,SSD,Nvidia,Windows 10,1.54,831.0
1182,1200,Dell,Vostro 5568,Notebook,15.6,1920x1080,1920,1080,Intel Core,8,256,SSD,Nvidia,Linux,1.98,895.01
1183,1201,Acer,Aspire 3,Notebook,15.6,1366x768,1366,768,Intel Other,4,500,HDD,Intel,Windows 10,2.1,333.0
1184,1202,HP,Pavilion 15-BC000nv,Notebook,15.6,1920x1080,1920,1080,Intel Core,6,1000,HDD,Nvidia,Windows 10,2.18,799.0
1185,1203,Asus,Rog GL552VW-DM201T,Gaming,15.6,1920x1080,1920,1080,Intel Core,8,256,HDD,Nvidia,Windows 10,2.591,909.0
1186,1204,Dell,Inspiron 5578,2 in 1 Convertible,15.6,1920x1080,1920,1080,Intel Core,16,512,SSD,Intel,Windows 10,2.09,1179.0
1187,1205,Acer,Aspire E5-576G,Notebook,15.6,1920x1080,1920,1080,Intel Core,4,256,SSD,Nvidia,Windows 10,2.23,691.0
1188,1206,Dell,XPS 13,Ultrabook,13.3,3200x1800,3200,1800,Intel Core,8,256,SSD,Intel,Linux,1.23,1099.0
1189,1207,Acer,Predator G9-793,Gaming,17.3,1920x1080,1920,1080,Intel Core,16,256,HDD,Nvidia,Windows 10,4.2,2599.0
1190,1208,Lenovo,Legion Y520-15IKBN,Gaming,15.6,1920x1080,1920,1080,Intel Core,8,1000,HDD,Nvidia,Windows 10,2.4,819.0
1191,1210,Samsung,250 G6,Notebook,15.6,1366x768,1366,768,Intel Core,4,500,HDD,Intel,Windows 10,1.86,485.0
1192,1211,HP,"MacBook 12""",Ultrabook,12.0,2304x1440,2304,1440,Intel Core,8,256,Storage,Intel,macOS,0.92,1163.0
1193,1212,Apple,Inspiron 7378,2 in 1 Convertible,13.3,1920x1080,1920,1080,Intel Core,8,256,SSD,Intel,Windows 10,1.6,1199.0
1194,1213,Dell,Pavilion Power,Notebook,15.6,1920x1080,1920,1080,Intel Core,12,128,HDD,Nvidia,Windows 10,2.21,1327.0
1195,1214,HP,V110-15ISK (i3-6006U/4GB/1TB/Radeon,Notebook,15.6,1366x768,1366,768,Intel Core,4,1000,HDD,AMD,No OS,1.9,368.0
1196,1215,Lenovo,Rog G752VY-GC229T,Gaming,17.3,1920x1080,1920,1080,Intel Core,16,512,HDD,Nvidia,Windows 10,4.3,2150.0
1197,1216,Asus,Aspire 3,Notebook,15.6,1366x768,1366,768,Intel Other,4,1000,HDD,Intel,Linux,2.1,272.0
1198,1217,Acer,GS73VR 7RF,Gaming,17.3,1920x1080,1920,1080,Intel Core,16,256,HDD,Nvidia,Windows 10,2.43,2048.9
1199,1218,MSI,Inspiron 5567,Notebook,15.6,1366x768,1366,768,Intel Core,4,128,SSD,AMD,Windows 10,2.3,499.0
1200,1219,Dell,IdeaPad 310-15ISK,Notebook,15.6,1366x768,1366,768,Intel Core,8,500,HDD,Nvidia,No OS,2.2,629.0
1201,1220,Lenovo,Inspiron 5579,2 in 1 Convertible,15.6,1920x1080,1920,1080,Intel Core,16,512,SSD,Intel,Windows 10,2.0,1285.0
1202,1221,Dell,XPS 13,Ultrabook,13.3,3200x1800,3200,1800,Intel Core,16,512,SSD,Intel,Windows 10,1.2,2680.0
1203,1222,Dell,FX502VM-DM105T (i7-6700HQ/8GB/1TB/GeForce,Gaming,15.6,1920x1080,1920,1080,Intel Core,8,1000,HDD,Nvidia,Windows 10,2.2,1169.0
1204,1223,Asus,Inspiron 5567,Notebook,15.6,1920x1080,1920,1080,Intel Core,8,256,SSD,AMD,Windows 10,2.36,889.0
1205,1224,Dell,15-bs025nv (i5-7200U/8GB/256GB/W10),Notebook,15.6,1366x768,1366,768,Intel Core,8,256,SSD,Intel,Windows 10,1.91,579.0
1206,1225,HP,IdeaPad 320-15AST,Notebook,15.6,1366x768,1366,768,AMD,4,500,HDD,AMD,Windows 10,2.2,299.0
1207,1226,Lenovo,Aspire E5-774G,Notebook,17.3,1600x900,1600,900,Intel Core,8,1000,HDD,Nvidia,Windows 10,3.3,629.0
1208,1227,Acer,Rog Strix,Gaming,15.6,1920x1080,1920,1080,Intel Core,16,256,HDD,Nvidia,Windows 10,2.2,2449.0
1209,1228,Asus,"MacBook 12""",Ultrabook,12.0,2304x1440,2304,1440,Intel Core,8,512,Storage,Intel,macOS,0.92,1279.0
1210,1229,Apple,FX502VM-AS73 (i7-7700HQ/16GB/1TB,Notebook,15.6,1920x1080,1920,1080,Intel Core,16,128,HDD,Nvidia,Windows 10,2.2,1749.0
1211,1230,Asus,GS73VR Stealth,Gaming,17.3,1920x1080,1920,1080,Intel Core,16,256,HDD,Nvidia,Windows 10,2.43,1948.99
1212,1231,MSI,Inspiron 7579,2 in 1 Convertible,15.6,1920x1080,1920,1080,Intel Core,8,256,SSD,Intel,Windows 10,2.191,999.0
1213,1232,Dell,ROG Strix,Gaming,17.3,1920x1080,1920,1080,Intel Core,16,256,HDD,Nvidia,Windows 10,2.9,1949.0
1214,1233,Asus,C740-C9QX (3205U/2GB/32GB/Chrome,Netbook,11.6,1366x768,1366,768,Intel Other,2,32,SSD,Intel,Android or Chrome,1.3,174.0
1215,1234,Acer,E5 774G,Notebook,17.3,1600x900,1600,900,Intel Core,4,1000,HDD,Nvidia,Windows 10,3.3,598.0
1216,1235,Acer,IdeaPad 320-17IKB,Notebook,17.3,1600x900,1600,900,Intel Core,8,1000,HDD,Intel,No OS,2.8,539.0
1217,1236,Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,1920x1080,1920,1080,Intel Core,8,128,HDD,Nvidia,Windows 10,2.6,1272.0
1218,1237,Lenovo,SP714-51 (i7-7Y75/8GB/256GB/FHD/W10),2 in 1 Convertible,14.0,1920x1080,1920,1080,Intel Core,8,256,SSD,Intel,Windows 10,1.2,1149.0
1219,1238,Acer,Thinkpad T560,Notebook,15.6,1920x1080,1920,1080,Intel Core,8,256,SSD,Intel,Windows 10,2.3,1529.0
1220,1239,Lenovo,GP62MVR 6RF,Gaming,15.6,1920x1080,1920,1080,Intel Core,8,128,HDD,Nvidia,Windows 10,2.2,1476.11
1221,1240,MSI,15-bw009nv (A12-9720P/6GB/1TB/Radeon,Notebook,15.6,1920x1080,1920,1080,AMD,6,1000,HDD,AMD,Windows 10,2.1,529.0
1222,1241,HP,Latitude E7270,Ultrabook,12.5,1920x1080,1920,1080,Intel Core,8,256,SSD,Intel,Windows 7,1.26,1713.37
1223,1242,Dell,Inspiron 5578,2 in 1 Convertible,15.0,1920x1080,1920,1080,Intel Core,4,500,HDD,Intel,Windows 10,2.08,509.0
1224,1243,Dell,X540SA-RBPDN09 (N3710/4GB/1TB/W10),Notebook,15.6,1366x768,1366,768,Intel Other,4,1000,HDD,Intel,Windows 10,2.65,309.0
1225,1244,Asus,XPS 13,Ultrabook,13.3,3200x1800,3200,1800,Intel Core,8,256,SSD,Intel,Windows 10,1.29,1477.0
1226,1245,Dell,Vostro 3568,Notebook,15.6,1366x768,1366,768,Intel Core,4,1000,HDD,Intel,Linux,2.18,521.86
1227,1246,Dell,IdeaPad Y700-15ISK,Gaming,15.6,1920x1080,1920,1080,Intel Core,16,128,HDD,Nvidia,Windows 10,2.6,1029.0
1228,1247,Lenovo,GL62M 7RDX,Gaming,15.6,1920x1080,1920,1080,Intel Core,8,128,HDD,Nvidia,Windows 10,2.2,1149.0
1229,1248,MSI,ThinkPad Yoga,Netbook,12.5,1920x1080,1920,1080,Intel Core,16,512,SSD,Intel,Windows 10,1.3,1650.0
1230,1249,Lenovo,Blade Pro,Gaming,14.0,1920x1080,1920,1080,Intel Core,16,1000,SSD,Nvidia,Windows 10,1.95,3499.0
1231,1250,Razer,Inspiron 3567,Notebook,15.6,1366x768,1366,768,Intel Core,8,1000,HDD,Intel,Windows 10,2.3,469.01
1232,1251,Dell,GE72VR Apache,Gaming,17.3,1920x1080,1920,1080,Intel Core,16,256,HDD,Nvidia,Windows 10,2.7,1598.0
1233,1252,MSI,MacBook Air,Ultrabook,11.6,1366x768,1366,768,Intel Core,4,256,Storage,Intel,macOS,1.08,959.0
1234,1253,Apple,15-bs023nv (i3-6006U/4GB/1TB/FHD/W10),Notebook,15.6,1920x1080,1920,1080,Intel Core,4,1000,HDD,Intel,Windows 10,2.1,478.0
1235,1254,HP,EliteBook 840,Ultrabook,14.0,2560x1440,2560,1440,Intel Core,8,256,SSD,Intel,Windows 7,1.54,2198.19
1236,1255,HP,Vostro 3559,Notebook,15.6,1366x768,1366,768,Intel Core,4,500,HDD,Intel,Windows 7,2.24,737.0
1237,1256,Dell,GL62 6QF,Gaming,15.6,1920x1080,1920,1080,Intel Core,8,128,HDD,Nvidia,Windows 10,2.3,1169.0
1238,1257,MSI,ThinkPad 13,Notebook,13.3,1920x1080,1920,1080,Intel Core,16,512,SSD,Intel,Windows 10,1.4,1499.0
1239,1258,Lenovo,IdeaPad 320-15ABR,Notebook,15.6,1920x1080,1920,1080,AMD,6,256,SSD,AMD,Windows 10,2.2,597.57
1240,1259,Lenovo,ZenBook UX310UA-WB71,Ultrabook,13.3,1920x1080,1920,1080,Intel Core,8,256,SSD,Intel,Windows 10,1.45,1280.0
1241,1260,Asus,Aspire ES1-572,Notebook,15.6,1366x768,1366,768,Intel Core,4,500,HDD,Intel,Linux,2.4,361.8
1242,1261,Acer,Inspiron 7779,2 in 1 Convertible,17.3,1920x1080,1920,1080,Intel Core,16,512,SSD,Nvidia,Windows 10,2.77,1799.0
1243,1262,Dell,EliteBook 840,Notebook,14.0,1920x1080,1920,1080,Intel Core,4,256,SSD,Intel,Windows 7,1.54,1099.99
1244,1263,HP,Rog GL553VE-FY052T,Gaming,15.6,1920x1080,1920,1080,Intel Core,16,256,HDD,Nvidia,Windows 10,2.5,1600.0
1245,1264,Asus,Latitude 5480,Notebook,14.0,1366x768,1366,768,Intel Core,4,500,HDD,Intel,Windows 10,1.6,875.0
1246,1265,Dell,Rog GL502VS,Gaming,15.6,1920x1080,1920,1080,Intel Core,16,256,HDD,Nvidia,Windows 10,2.34,2325.0
1247,1266,Asus,V510-15IKB (i5-7200U/8GB/256GB/FHD/No,Notebook,15.6,1920x1080,1920,1080,Intel Core,8,256,SSD,Intel,No OS,2.3,573.0
1248,1267,Lenovo,XPS 13,2 in 1 Convertible,13.3,3200x1800,3200,1800,Intel Core,8,256,SSD,Intel,Windows 10,1.24,1813.0
1249,1268,Dell,Inspiron 3552,Notebook,15.6,1366x768,1366,768,Intel Other,4,500,HDD,Intel,Linux,2.2,324.0
1250,1269,Dell,255 G6,Notebook,15.6,1366x768,1366,768,AMD,4,500,HDD,AMD,Windows 10,1.86,399.0
1251,1270,HP,IdeaPad 310-15ISK,Notebook,15.6,1920x1080,1920,1080,Intel Core,6,128,SSD,Nvidia,Windows 10,2.4,569.0
1252,1271,Lenovo,ThinkPad L460,Notebook,14.0,1920x1080,1920,1080,Intel Core,8,256,SSD,Intel,Windows 10,1.9,1072.0
1253,1272,Lenovo,Inspiron 3552,Notebook,15.6,1366x768,1366,768,Intel Other,4,500,HDD,Intel,Windows 10,2.2,443.99
1254,1273,Dell,X541NA-GO020T (N3350/4GB/1TB/W10),Notebook,15.6,1366x768,1366,768,Intel Other,4,1000,HDD,Intel,Windows 10,2.0,339.0
1255,1274,Asus,Rog G752VT-GC073T,Gaming,17.3,1920x1080,1920,1080,Intel Core,16,128,HDD,Nvidia,Windows 10,4.0,1900.0
1256,1275,Asus,Vostro 3568,Notebook,15.6,1366x768,1366,768,Intel Core,4,500,HDD,Intel,Windows 10,2.29,490.0
1257,1276,Dell,B51-80 (i7-6500U/8GB/1008GB/Radeon,Notebook,15.6,1920x1080,1920,1080,Intel Core,8,1000,Hybrid,AMD,Windows 7,2.32,895.0
1258,1277,Lenovo,GE62 Apache,Gaming,15.6,1920x1080,1920,1080,Intel Core,8,128,HDD,Nvidia,Windows 10,2.4,1229.0
1259,1278,MSI,Yoga 500-14IBD,2 in 1 Convertible,14.0,1920x1080,1920,1080,Intel Core,4,128,SSD,Intel,Windows 10,1.8,833.01
1260,1279,Lenovo,ZenBook UX305CA-UBM1,Ultrabook,13.3,1920x1080,1920,1080,Intel Core,8,512,SSD,Intel,Windows 10,1.2,729.0
1261,1280,Asus,Inspiron 3567,Notebook,15.6,1366x768,1366,768,Intel Core,6,1000,HDD,Intel,Windows 10,2.3,459.0
1262,1281,Dell,Aspire ES1-531,Notebook,15.6,1366x768,1366,768,Intel Other,4,500,HDD,Intel,Linux,2.4,289.0
1263,1282,Acer,Inspiron 3552,Notebook,15.6,1366x768,1366,768,Intel Other,2,500,HDD,Intel,Windows 10,2.2,379.0
1264,1283,Dell,IdeaPad Y700-15ISK,Notebook,15.6,1920x1080,1920,1080,Intel Core,8,1000,HDD,Nvidia,Windows 10,2.6,899.0
1265,1284,Lenovo,Pavilion 15-AW003nv,Notebook,15.6,1920x1080,1920,1080,AMD,6,1000,Hybrid,AMD,Windows 10,2.04,549.99
1266,1285,HP,Inspiron 3567,Notebook,15.6,1366x768,1366,768,Intel Core,8,1000,HDD,AMD,Linux,2.3,805.99
1267,1286,Dell,Stream 11-Y000na,Netbook,11.6,1366x768,1366,768,Intel Other,2,32,Storage,Intel,Windows 10,1.17,209.0
1268,1287,HP,X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce,Notebook,15.6,1366x768,1366,768,Intel Core,4,500,HDD,Nvidia,Windows 10,2.2,720.32
1269,1288,Asus,Yoga 500-14ISK,2 in 1 Convertible,14.0,1920x1080,1920,1080,Intel Core,4,128,SSD,Intel,Windows 10,1.8,638.0
1270,1289,Lenovo,Yoga 900-13ISK,2 in 1 Convertible,13.3,3200x1800,3200,1800,Intel Core,16,512,SSD,Intel,Windows 10,1.3,1499.0
1271,1290,Lenovo,IdeaPad 100S-14IBR,Notebook,14.0,1366x768,1366,768,Intel Other,2,64,Storage,Intel,Windows 10,1.5,229.0
1272,1291,Lenovo,15-AC110nv (i7-6500U/6GB/1TB/Radeon,Notebook,15.6,1366x768,1366,768,Intel Core,6,1000,HDD,AMD,Windows 10,2.19,764.0
1273,1292,HP,X553SA-XX031T (N3050/4GB/500GB/W10),Notebook,15.6,1366x768,1366,768,Intel Other,4,500,HDD,Intel,Windows 10,2.2,369.0
1274,1293,Asus,ZenBook UX305CA-UBM1,Ultrabook,13.3,1920x1080,1920,1080,Intel Core,8,512,SSD,Intel,Windows 10,1.2,729.0
1275,1294,Asus,Inspiron 3567,Notebook,15.6,1366x768,1366,768,Intel Core,6,1000,HDD,Intel,Windows 10,2.3,459.0
1276,1295,Dell,Aspire ES1-531,Notebook,15.6,1366x768,1366,768,Intel Other,4,500,HDD,Intel,Linux,2.4,289.0
1277,1296,Acer,Inspiron 3552,Notebook,15.6,1366x768,1366,768,Intel Other,2,500,HDD,Intel,Windows 10,2.2,379.0
1278,1297,Dell,IdeaPad Y700-15ISK,Notebook,15.6,1920x1080,1920,1080,Intel Core,8,1000,HDD,Nvidia,Windows 10,2.6,899.0
1279,1298,Lenovo,Pavilion 15-AW003nv,Notebook,15.6,1920x1080,1920,1080,AMD,6,1000,Hybrid,AMD,Windows 10,2.04,549.99
1280,1299,HP,Inspiron 3567,Notebook,15.6,1366x768,1366,768,Intel Core,8,1000,HDD,AMD,Linux,2.3,805.99
1281,1300,Dell,Stream 11-Y000na,Netbook,11.6,1366x768,1366,768,Intel Other,2,32,Storage,Intel,Windows 10,1.17,209.0
1282,1301,HP,X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce,Notebook,15.6,1366x768,1366,768,Intel Core,4,500,HDD,Nvidia,Windows 10,2.2,720.32
1283,1302,Asus,Yoga 500-14ISK,2 in 1 Convertible,14.0,1920x1080,1920,1080,Intel Core,4,128,SSD,Intel,Windows 10,1.8,638.0
1284,1303,Lenovo,Yoga 900-13ISK,2 in 1 Convertible,13.3,3200x1800,3200,1800,Intel Core,16,512,SSD,Intel,Windows 10,1.3,1499.0
1285,1304,Lenovo,IdeaPad 100S-14IBR,Notebook,14.0,1366x768,1366,768,Intel Other,2,64,Storage,Intel,Windows 10,1.5,229.0
1286,1305,Lenovo,15-AC110nv (i7-6500U/6GB/1TB/Radeon,Notebook,15.6,1366x768,1366,768,Intel Core,6,1000,HDD,AMD,Windows 10,2.19,764.0
1287,1306,HP,X553SA-XX031T (N3050/4GB/500GB/W10),Notebook,15.6,1366x768,1366,768,Intel Other,4,500,HDD,Intel,Windows 10,2.2,369.0
1288,1307,Asus,ZenBook UX305CA-UBM1,Ultrabook,13.3,1920x1080,1920,1080,Intel Core,8,512,SSD,Intel,Windows 10,1.2,729.0
1289,1308,Asus,Inspiron 3567,Notebook,15.6,1366x768,1366,768,Intel Core,6,1000,HDD,Intel,Windows 10,2.3,459.0
1290,1309,Dell,Aspire ES1-531,Notebook,15.6,1366x768,1366,768,Intel Other,4,500,HDD,Intel,Linux,2.4,289.0
1291,1310,Acer,Inspiron 3552,Notebook,15.6,1366x768,1366,768,Intel Other,2,500,HDD,Intel,Windows 10,2.2,379.0
1292,1311,Dell,IdeaPad Y700-15ISK,Notebook,15.6,1920x1080,1920,1080,Intel Core,8,1000,HDD,Nvidia,Windows 10,2.6,899.0
