datetime,weathersit,temp,atemp,hum,windspeed,cnt
2011-01-17 17:00:00,1,0.2,0.19699999999999998,0.51,0.19399999999999998,71
2011-01-17 18:00:00,2,0.18,0.1667,0.55,0.2537,92
2011-01-17 19:00:00,3,0.18,0.1818,0.59,0.19399999999999998,60
2011-01-17 20:00:00,3,0.16,0.1515,0.8,0.19399999999999998,33
2011-01-17 21:00:00,3,0.16,0.1515,0.8,0.19399999999999998,27
2011-01-17 22:00:00,3,0.14,0.1212,0.93,0.2537,13
2011-01-17 23:00:00,3,0.16,0.1364,0.86,0.2836,4
2011-01-18 12:00:00,2,0.2,0.1818,0.86,0.3284,3
2011-01-18 13:00:00,2,0.2,0.19699999999999998,0.86,0.2239,22
2011-01-18 14:00:00,2,0.22,0.2273,0.8,0.1642,28
2011-01-18 15:00:00,2,0.22,0.2273,0.87,0.1642,35
2011-01-18 16:00:00,2,0.22,0.2273,0.87,0.19399999999999998,61
2011-01-18 17:00:00,2,0.22,0.2273,0.82,0.19399999999999998,125
2011-01-18 18:00:00,2,0.22,0.2273,0.8,0.1642,133
2011-01-18 19:00:00,2,0.22,0.2273,0.8,0.1343,99
2011-01-18 20:00:00,2,0.22,0.2727,0.87,0.0,83
2011-01-18 21:00:00,2,0.22,0.2424,0.93,0.1045,41
2011-01-18 22:00:00,2,0.22,0.2576,0.93,0.0896,33
2011-01-18 23:00:00,2,0.22,0.2727,0.93,0.0,20
2011-01-19 00:00:00,2,0.22,0.2727,0.93,0.0,3
2011-01-19 01:00:00,3,0.22,0.2273,0.93,0.1343,7
2011-01-19 02:00:00,3,0.22,0.2273,0.93,0.1343,3
2011-01-19 04:00:00,3,0.22,0.2273,0.93,0.1343,2
2011-01-19 05:00:00,2,0.22,0.2576,0.93,0.0896,7
2011-01-19 06:00:00,2,0.22,0.2576,0.93,0.0896,32
2011-01-19 07:00:00,2,0.24,0.2576,0.92,0.1045,90
2011-01-19 08:00:00,2,0.24,0.2576,0.93,0.1045,197
2011-01-19 09:00:00,2,0.24,0.2576,0.93,0.1045,109
2011-01-19 10:00:00,2,0.26,0.2727,0.93,0.1343,47
2011-01-19 11:00:00,2,0.28,0.303,0.87,0.0896,52
2011-01-19 12:00:00,2,0.3,0.3182,0.81,0.0896,70
2011-01-19 13:00:00,1,0.4,0.4091,0.62,0.2836,78
2011-01-19 14:00:00,1,0.4,0.4091,0.58,0.2537,75
2011-01-19 15:00:00,1,0.4,0.4091,0.54,0.2836,82
2011-01-19 16:00:00,1,0.38,0.3939,0.58,0.3881,104
2011-01-19 17:00:00,1,0.36,0.3333,0.57,0.3284,197
2011-01-19 18:00:00,1,0.34,0.3182,0.61,0.2836,161
2011-01-19 19:00:00,1,0.32,0.2879,0.57,0.4179,112
2011-01-19 20:00:00,1,0.32,0.303,0.49,0.2985,76
2011-01-19 21:00:00,1,0.32,0.2879,0.49,0.4179,59
2011-01-19 22:00:00,1,0.3,0.303,0.52,0.1642,59
2011-01-19 23:00:00,1,0.3,0.2727,0.52,0.4627,28
2011-01-20 00:00:00,1,0.26,0.2273,0.56,0.3881,13
2011-01-20 01:00:00,1,0.26,0.2727,0.56,0.0,5
2011-01-20 02:00:00,1,0.26,0.2727,0.56,0.0,2
2011-01-20 03:00:00,1,0.26,0.2576,0.56,0.1642,1
2011-01-20 04:00:00,1,0.26,0.2576,0.56,0.1642,1
2011-01-20 05:00:00,1,0.24,0.2273,0.6,0.2239,6
2011-01-20 06:00:00,1,0.22,0.2121,0.6,0.2239,35
2011-01-20 07:00:00,1,0.22,0.2121,0.55,0.2239,101
2011-01-20 08:00:00,1,0.22,0.2121,0.55,0.2836,249
2011-01-20 09:00:00,2,0.24,0.2273,0.52,0.2239,143
2011-01-20 10:00:00,1,0.26,0.2273,0.48,0.2985,57
2011-01-20 11:00:00,2,0.28,0.2727,0.45,0.1642,68
2011-01-20 12:00:00,2,0.3,0.3333,0.42,0.0,84
2011-01-20 13:00:00,2,0.28,0.2879,0.45,0.1045,98
2011-01-20 14:00:00,2,0.3,0.303,0.45,0.1343,81
2011-01-20 15:00:00,2,0.32,0.3182,0.45,0.19399999999999998,70
2011-01-20 16:00:00,2,0.3,0.303,0.49,0.1343,91
2011-01-20 17:00:00,2,0.3,0.3182,0.49,0.1045,215
2011-01-20 18:00:00,2,0.26,0.2576,0.56,0.19399999999999998,185
2011-01-20 19:00:00,1,0.26,0.2273,0.56,0.3284,152
2011-01-20 20:00:00,2,0.26,0.2424,0.6,0.2836,126
2011-01-20 21:00:00,2,0.24,0.2273,0.6,0.2537,57
2011-01-20 22:00:00,2,0.24,0.2121,0.65,0.2836,56
2011-01-20 23:00:00,2,0.24,0.2121,0.65,0.3284,31
2011-01-21 00:00:00,2,0.24,0.2273,0.7,0.2537,21
2011-01-21 01:00:00,2,0.24,0.2273,0.7,0.2537,6
2011-01-21 02:00:00,3,0.24,0.2424,0.75,0.1642,2
2011-01-21 03:00:00,3,0.22,0.2121,0.8,0.2985,1
2011-01-21 04:00:00,2,0.22,0.2576,0.87,0.0896,1
2011-01-21 05:00:00,1,0.24,0.19699999999999998,0.6,0.4179,5
2011-01-21 06:00:00,1,0.22,0.2121,0.55,0.2537,27
2011-01-21 07:00:00,1,0.2,0.1818,0.51,0.2836,68
2011-01-21 08:00:00,1,0.2,0.1818,0.47,0.3284,217
2011-01-21 09:00:00,1,0.2,0.1818,0.51,0.3582,166
2011-01-21 10:00:00,1,0.2,0.1667,0.47,0.4627,63
2011-01-21 11:00:00,1,0.22,0.1818,0.41,0.4627,59
2011-01-21 12:00:00,1,0.22,0.1818,0.27,0.5821,78
2011-01-21 13:00:00,1,0.2,0.1515,0.21,0.5821,73
2011-01-21 14:00:00,1,0.2,0.1515,0.25,0.5224,62
2011-01-21 15:00:00,1,0.16,0.1212,0.26,0.4478,65
2011-01-21 16:00:00,1,0.16,0.1364,0.26,0.3582,97
2011-01-21 17:00:00,1,0.14,0.1212,0.28,0.3582,161
2011-01-21 18:00:00,1,0.12,0.1212,0.3,0.2537,120
2011-01-21 19:00:00,1,0.12,0.1061,0.3,0.3284,96
2011-01-21 20:00:00,1,0.1,0.0758,0.33,0.4179,53
2011-01-21 21:00:00,1,0.08,0.0758,0.38,0.2836,41
2011-01-21 22:00:00,1,0.06,0.0303,0.41,0.3881,34
2011-01-21 23:00:00,1,0.06,0.0455,0.38,0.3284,27
2011-01-22 00:00:00,1,0.04,0.0303,0.45,0.2537,13
2011-01-22 01:00:00,2,0.04,0.0,0.41,0.3881,12
2011-01-22 02:00:00,2,0.04,0.0303,0.41,0.2537,11
2011-01-22 03:00:00,2,0.04,0.0303,0.41,0.2836,7
2011-01-22 04:00:00,2,0.02,0.0152,0.48,0.2985,3
2011-01-22 06:00:00,2,0.02,0.0303,0.44,0.2239,2
2011-01-22 07:00:00,1,0.02,0.0152,0.44,0.2836,8
2011-01-22 08:00:00,1,0.02,0.0,0.44,0.3284,27
2011-01-22 09:00:00,1,0.04,0.0303,0.41,0.2537,40
2011-01-22 10:00:00,2,0.04,0.0606,0.41,0.1642,53
2011-01-22 11:00:00,2,0.06,0.0758,0.38,0.1343,63
2011-01-22 12:00:00,2,0.06,0.1061,0.38,0.1045,70
2011-01-22 13:00:00,1,0.08,0.1667,0.35,0.0,84
2011-01-22 14:00:00,1,0.1,0.1364,0.33,0.1045,75
2011-01-22 15:00:00,1,0.12,0.1515,0.28,0.0,103
2011-01-22 16:00:00,1,0.12,0.1364,0.28,0.19399999999999998,83
2011-01-22 17:00:00,1,0.12,0.19699999999999998,0.28,0.0,67
2011-01-22 18:00:00,1,0.08,0.0909,0.35,0.19399999999999998,54
2011-01-22 19:00:00,1,0.08,0.1061,0.35,0.1343,59
2011-01-22 20:00:00,1,0.06,0.0758,0.45,0.1642,45
2011-01-22 21:00:00,1,0.06,0.1061,0.41,0.0896,39
2011-01-22 22:00:00,1,0.06,0.1515,0.49,0.0,30
2011-01-22 23:00:00,1,0.04,0.0758,0.57,0.1045,33
2011-01-23 00:00:00,1,0.04,0.0758,0.57,0.1045,22
2011-01-23 01:00:00,1,0.04,0.0758,0.57,0.1045,13
2011-01-23 02:00:00,1,0.02,0.0606,0.62,0.1343,18
2011-01-23 03:00:00,1,0.02,0.0606,0.62,0.1343,5
2011-01-23 05:00:00,2,0.04,0.0758,0.57,0.1045,3
2011-01-23 06:00:00,2,0.04,0.0758,0.57,0.1045,1
2011-01-23 07:00:00,1,0.08,0.1061,0.58,0.1642,2
2011-01-23 08:00:00,1,0.06,0.0758,0.62,0.1642,19
2011-01-23 09:00:00,1,0.1,0.0758,0.54,0.3582,28
2011-01-23 10:00:00,1,0.14,0.1061,0.46,0.3881,58
2011-01-23 11:00:00,1,0.14,0.1364,0.43,0.2239,99
2011-01-23 12:00:00,1,0.16,0.1212,0.37,0.4627,116
2011-01-23 13:00:00,1,0.14,0.1061,0.33,0.3881,87
2011-01-23 14:00:00,1,0.16,0.1364,0.28,0.3582,110
2011-01-23 15:00:00,1,0.16,0.1364,0.28,0.3582,77
2011-01-23 16:00:00,1,0.16,0.1364,0.26,0.3284,65
2011-01-23 17:00:00,1,0.14,0.1061,0.26,0.3881,55
2011-01-23 18:00:00,1,0.12,0.1212,0.3,0.2537,49
2011-01-23 19:00:00,1,0.12,0.1212,0.3,0.2836,50
2011-01-23 20:00:00,1,0.1,0.1061,0.36,0.2537,35
2011-01-23 21:00:00,1,0.1,0.1061,0.36,0.19399999999999998,25
2011-01-23 22:00:00,1,0.08,0.0909,0.38,0.19399999999999998,28
2011-01-23 23:00:00,1,0.06,0.0606,0.41,0.2239,21
2011-01-24 00:00:00,1,0.06,0.0606,0.41,0.19399999999999998,7
2011-01-24 01:00:00,1,0.04,0.0455,0.45,0.19399999999999998,1
2011-01-24 03:00:00,1,0.04,0.0303,0.45,0.2537,1
2011-01-24 04:00:00,1,0.02,0.0606,0.48,0.1343,1
2011-01-24 05:00:00,1,0.02,0.0606,0.48,0.1343,5
2011-01-24 06:00:00,1,0.02,0.0758,0.48,0.0896,15
2011-01-24 07:00:00,1,0.02,0.1212,0.48,0.0,84
2011-01-24 08:00:00,1,0.04,0.1364,0.49,0.0,177
2011-01-24 09:00:00,1,0.06,0.1515,0.41,0.0,102
2011-01-24 10:00:00,1,0.1,0.1364,0.42,0.0,40
2011-01-24 11:00:00,1,0.1,0.1212,0.46,0.1343,46
2011-01-24 12:00:00,2,0.12,0.1364,0.42,0.19399999999999998,63
2011-01-24 13:00:00,2,0.14,0.1364,0.43,0.2239,60
2011-01-24 14:00:00,2,0.14,0.1364,0.46,0.2239,45
2011-01-24 15:00:00,1,0.16,0.1667,0.4,0.1642,57
2011-01-24 16:00:00,1,0.16,0.1515,0.47,0.2537,70
2011-01-24 17:00:00,1,0.14,0.1212,0.5,0.2537,184
2011-01-24 18:00:00,1,0.14,0.1364,0.59,0.19399999999999998,153
2011-01-24 19:00:00,1,0.14,0.1515,0.54,0.1642,106
2011-01-24 20:00:00,1,0.14,0.1364,0.59,0.19399999999999998,81
2011-01-24 21:00:00,1,0.14,0.1515,0.63,0.1642,59
2011-01-24 22:00:00,2,0.14,0.1364,0.63,0.2239,35
2011-01-24 23:00:00,2,0.16,0.1515,0.64,0.2537,24
2011-01-25 00:00:00,2,0.16,0.1364,0.69,0.2836,9
2011-01-25 01:00:00,2,0.16,0.1667,0.69,0.1642,5
2011-01-25 02:00:00,1,0.16,0.1515,0.69,0.2239,2
2011-01-25 04:00:00,1,0.14,0.1667,0.74,0.1045,1
2011-01-25 05:00:00,1,0.14,0.1364,0.74,0.2239,9
2011-01-25 06:00:00,1,0.16,0.1818,0.74,0.1045,36
2011-01-25 07:00:00,1,0.16,0.1515,0.74,0.2239,108
2011-01-25 08:00:00,2,0.16,0.1818,0.74,0.1343,238
2011-01-25 09:00:00,2,0.2,0.2273,0.64,0.0896,144
2011-01-25 10:00:00,2,0.22,0.2424,0.6,0.1045,55
2011-01-25 11:00:00,2,0.24,0.2424,0.6,0.1343,61
2011-01-25 12:00:00,2,0.26,0.2879,0.56,0.0896,106
2011-01-25 13:00:00,2,0.26,0.2727,0.56,0.1343,93
2011-01-25 14:00:00,2,0.3,0.3333,0.45,0.0,68
2011-01-25 15:00:00,2,0.32,0.3485,0.42,0.0,84
2011-01-25 16:00:00,2,0.32,0.3485,0.42,0.0,116
2011-01-25 17:00:00,1,0.3,0.3333,0.45,0.0,222
2011-01-25 18:00:00,2,0.3,0.3182,0.49,0.0896,225
2011-01-25 19:00:00,2,0.26,0.2576,0.65,0.1642,146
2011-01-25 20:00:00,1,0.24,0.2273,0.65,0.19399999999999998,119
2011-01-25 21:00:00,1,0.24,0.2273,0.65,0.19399999999999998,45
2011-01-25 22:00:00,1,0.22,0.2273,0.64,0.1642,53
2011-01-25 23:00:00,2,0.22,0.2273,0.64,0.1642,40
2011-01-26 00:00:00,2,0.22,0.2273,0.69,0.1343,17
2011-01-26 01:00:00,2,0.24,0.2424,0.65,0.1343,5
2011-01-26 02:00:00,3,0.22,0.2273,0.69,0.19399999999999998,10
2011-01-26 05:00:00,3,0.2,0.1818,0.86,0.2836,1
2011-01-26 06:00:00,3,0.2,0.1818,0.86,0.2836,8
2011-01-26 07:00:00,3,0.22,0.2121,0.87,0.2985,30
2011-01-26 08:00:00,3,0.22,0.2121,0.87,0.2985,72
2011-01-26 09:00:00,3,0.22,0.2121,0.87,0.2985,58
2011-01-26 10:00:00,3,0.22,0.2121,0.93,0.2836,28
2011-01-26 11:00:00,3,0.22,0.19699999999999998,0.93,0.3284,41
2011-01-26 12:00:00,3,0.22,0.19699999999999998,0.93,0.3284,48
2011-01-26 13:00:00,3,0.22,0.19699999999999998,0.93,0.3284,47
2011-01-26 14:00:00,3,0.22,0.19699999999999998,0.93,0.3582,36
2011-01-26 15:00:00,3,0.22,0.1818,0.93,0.4627,43
2011-01-26 16:00:00,4,0.22,0.19699999999999998,0.93,0.3284,36
2011-01-26 17:00:00,3,0.2,0.1818,0.93,0.3582,26
2011-01-27 16:00:00,1,0.22,0.2273,0.55,0.19399999999999998,24
2011-01-27 17:00:00,1,0.22,0.2424,0.55,0.1045,84
2011-01-27 18:00:00,1,0.2,0.2273,0.69,0.0896,104
2011-01-27 19:00:00,1,0.2,0.2273,0.69,0.0896,79
2011-01-27 20:00:00,1,0.18,0.2121,0.74,0.0896,59
2011-01-27 21:00:00,1,0.18,0.2121,0.74,0.0896,38
2011-01-27 22:00:00,1,0.18,0.2121,0.74,0.0896,27
2011-01-27 23:00:00,1,0.18,0.19699999999999998,0.8,0.1642,16
2011-01-28 00:00:00,2,0.2,0.2121,0.75,0.1343,9
2011-01-28 01:00:00,2,0.2,0.2121,0.75,0.1343,3
2011-01-28 02:00:00,2,0.2,0.2121,0.75,0.1642,2
2011-01-28 03:00:00,2,0.2,0.2273,0.75,0.1045,1
2011-01-28 05:00:00,2,0.18,0.2121,0.8,0.1045,4
2011-01-28 06:00:00,2,0.18,0.19699999999999998,0.8,0.1343,16
2011-01-28 07:00:00,2,0.16,0.19699999999999998,0.86,0.0896,60
2011-01-28 08:00:00,2,0.16,0.19699999999999998,0.86,0.0896,157
2011-01-28 09:00:00,3,0.18,0.2121,0.86,0.0896,101
2011-01-28 10:00:00,3,0.18,0.2121,0.86,0.1045,49
2011-01-28 11:00:00,3,0.18,0.2121,0.93,0.1045,30
2011-01-28 12:00:00,3,0.18,0.2121,0.93,0.1045,29
2011-01-28 13:00:00,3,0.18,0.2121,0.93,0.1045,31
2011-01-28 14:00:00,3,0.22,0.2727,0.8,0.0,38
2011-01-28 15:00:00,2,0.2,0.2576,0.86,0.0,41
2011-01-28 16:00:00,1,0.22,0.2727,0.8,0.0,80
2011-01-28 17:00:00,1,0.24,0.2424,0.75,0.1343,149
2011-01-28 18:00:00,1,0.24,0.2273,0.75,0.19399999999999998,109
2011-01-28 19:00:00,2,0.24,0.2424,0.75,0.1343,89
2011-01-28 20:00:00,2,0.24,0.2273,0.7,0.19399999999999998,62
2011-01-28 21:00:00,2,0.22,0.2273,0.75,0.1343,58
2011-01-28 22:00:00,1,0.24,0.2121,0.65,0.3582,26
2011-01-28 23:00:00,1,0.24,0.2273,0.6,0.2239,23
2011-01-29 00:00:00,1,0.22,0.19699999999999998,0.64,0.3582,28
2011-01-29 01:00:00,1,0.22,0.2273,0.64,0.19399999999999998,20
2011-01-29 02:00:00,1,0.22,0.2273,0.64,0.1642,15
2011-01-29 03:00:00,1,0.2,0.2121,0.64,0.1343,8
2011-01-29 04:00:00,1,0.16,0.1818,0.69,0.1045,3
2011-01-29 06:00:00,1,0.16,0.1818,0.64,0.1343,2
2011-01-29 07:00:00,1,0.16,0.1818,0.59,0.1045,5
2011-01-29 08:00:00,1,0.18,0.19699999999999998,0.55,0.1642,34
2011-01-29 09:00:00,1,0.18,0.2121,0.59,0.0896,34
2011-01-29 10:00:00,2,0.18,0.2121,0.64,0.1045,55
2011-01-29 11:00:00,2,0.18,0.19699999999999998,0.64,0.1343,64
2011-01-29 12:00:00,2,0.2,0.19699999999999998,0.59,0.19399999999999998,78
2011-01-29 13:00:00,2,0.22,0.2273,0.55,0.1642,65
2011-01-29 14:00:00,2,0.22,0.2273,0.6,0.1343,99
2011-01-29 15:00:00,1,0.22,0.2121,0.69,0.2537,120
2011-01-29 16:00:00,1,0.24,0.2424,0.6,0.1642,107
2011-01-29 17:00:00,1,0.24,0.2879,0.6,0.0,91
2011-01-29 18:00:00,1,0.22,0.2273,0.69,0.1343,68
2011-01-29 19:00:00,2,0.22,0.2121,0.69,0.2537,58
2011-01-29 20:00:00,1,0.18,0.2121,0.74,0.0896,43
2011-01-29 21:00:00,1,0.18,0.2121,0.74,0.0896,36
2011-01-29 22:00:00,1,0.16,0.19699999999999998,0.8,0.0896,32
2011-01-29 23:00:00,1,0.16,0.19699999999999998,0.8,0.0896,33
2011-01-30 00:00:00,1,0.16,0.1818,0.8,0.1045,33
2011-01-30 01:00:00,1,0.14,0.2121,0.8,0.0,29
2011-01-30 02:00:00,1,0.16,0.2273,0.8,0.0,11
2011-01-30 03:00:00,1,0.14,0.2121,0.93,0.0,8
2011-01-30 04:00:00,1,0.14,0.2121,0.93,0.0,1
2011-01-30 05:00:00,1,0.14,0.2121,0.86,0.0,3
2011-01-30 07:00:00,1,0.14,0.2121,0.86,0.0,3
2011-01-30 08:00:00,2,0.14,0.2121,0.86,0.0,12
2011-01-30 09:00:00,2,0.16,0.2273,0.8,0.0,38
2011-01-30 10:00:00,2,0.18,0.2424,0.8,0.0,64
2011-01-30 11:00:00,1,0.22,0.2727,0.75,0.0,59
2011-01-30 12:00:00,1,0.3,0.3182,0.52,0.1045,97
2011-01-30 13:00:00,1,0.28,0.2879,0.61,0.1045,84
2011-01-30 14:00:00,1,0.28,0.303,0.61,0.0896,122
2011-01-30 15:00:00,1,0.3,0.3333,0.56,0.0,109
2011-01-30 16:00:00,1,0.3,0.3333,0.56,0.0,123
2011-01-30 17:00:00,1,0.3,0.2879,0.56,0.19399999999999998,77
2011-01-30 18:00:00,1,0.26,0.2576,0.65,0.1642,65
2011-01-30 19:00:00,1,0.26,0.2576,0.65,0.19399999999999998,55
2011-01-30 20:00:00,2,0.26,0.2727,0.65,0.1045,33
2011-01-30 21:00:00,2,0.24,0.2424,0.7,0.1642,28
2011-01-30 22:00:00,2,0.24,0.2273,0.7,0.19399999999999998,21
2011-01-30 23:00:00,2,0.24,0.2121,0.65,0.2836,21
2011-01-31 00:00:00,2,0.24,0.2273,0.65,0.2239,7
2011-01-31 01:00:00,1,0.22,0.2121,0.64,0.2537,7
2011-01-31 02:00:00,1,0.22,0.2273,0.64,0.19399999999999998,1
2011-01-31 03:00:00,1,0.22,0.2273,0.64,0.19399999999999998,2
2011-01-31 04:00:00,1,0.2,0.19699999999999998,0.59,0.2239,2
2011-01-31 05:00:00,1,0.18,0.1667,0.64,0.2836,8
2011-01-31 06:00:00,1,0.16,0.1364,0.69,0.3284,37
2011-01-31 07:00:00,2,0.16,0.1364,0.64,0.2836,72
2011-01-31 08:00:00,2,0.16,0.1364,0.59,0.2836,185
2011-01-31 09:00:00,2,0.16,0.1364,0.59,0.2985,112
2011-01-31 10:00:00,2,0.16,0.1515,0.59,0.19399999999999998,69
2011-01-31 11:00:00,2,0.16,0.1515,0.59,0.19399999999999998,48
2011-01-31 12:00:00,2,0.18,0.2121,0.55,0.1045,68
2011-01-31 13:00:00,2,0.16,0.2273,0.59,0.0,54
2011-01-31 14:00:00,2,0.18,0.19699999999999998,0.55,0.1343,86
2011-01-31 15:00:00,2,0.16,0.1818,0.59,0.1343,44
2011-01-31 16:00:00,2,0.16,0.1818,0.56,0.19399999999999998,86
2011-01-31 17:00:00,2,0.16,0.1515,0.59,0.19399999999999998,161
2011-01-31 18:00:00,2,0.16,0.1515,0.55,0.2239,156
2011-01-31 19:00:00,1,0.3,0.3182,0.61,0.1045,111
2011-01-31 20:00:00,3,0.16,0.1667,0.59,0.1642,78
2011-01-31 21:00:00,3,0.16,0.19699999999999998,0.59,0.0896,56
2011-01-31 22:00:00,2,0.16,0.1818,0.59,0.1045,34
2011-01-31 23:00:00,2,0.16,0.19699999999999998,0.64,0.0896,17
2011-02-01 00:00:00,2,0.16,0.1818,0.64,0.1045,8
2011-02-01 01:00:00,2,0.16,0.1818,0.69,0.1045,3
2011-02-01 02:00:00,2,0.16,0.2273,0.69,0.0,2
2011-02-01 03:00:00,2,0.16,0.2273,0.69,0.0,2
2011-02-01 05:00:00,3,0.14,0.2121,0.93,0.0,3
2011-02-01 06:00:00,3,0.14,0.2121,0.93,0.0,22
2011-02-01 07:00:00,3,0.16,0.2273,0.93,0.0,52
2011-02-01 08:00:00,3,0.16,0.2273,0.93,0.0,135
2011-02-01 09:00:00,2,0.16,0.2273,0.93,0.0,116
2011-02-01 10:00:00,2,0.16,0.2273,0.93,0.0,47
2011-02-01 11:00:00,2,0.18,0.2424,0.86,0.0,51
2011-02-01 12:00:00,2,0.2,0.2576,0.86,0.0,55
2011-02-01 13:00:00,2,0.2,0.2576,0.86,0.0,52
2011-02-01 14:00:00,2,0.22,0.2576,0.8,0.0896,54
2011-02-01 15:00:00,2,0.24,0.2879,0.75,0.0,52
2011-02-01 16:00:00,2,0.24,0.2424,0.75,0.1343,64
2011-02-01 17:00:00,2,0.24,0.2879,0.75,0.0,176
2011-02-01 18:00:00,2,0.24,0.2576,0.81,0.1045,168
2011-02-01 19:00:00,2,0.24,0.2424,0.81,0.1343,108
2011-02-01 20:00:00,2,0.22,0.2273,0.87,0.1343,74
2011-02-01 21:00:00,2,0.22,0.2273,0.87,0.1343,64
2011-02-01 22:00:00,2,0.22,0.2576,0.87,0.0896,36
2011-02-01 23:00:00,3,0.2,0.19699999999999998,0.93,0.19399999999999998,16
2011-02-02 00:00:00,3,0.22,0.2424,0.93,0.1045,2
2011-02-02 01:00:00,3,0.22,0.2273,0.93,0.19399999999999998,3
2011-02-02 02:00:00,3,0.22,0.2273,0.93,0.1343,4
2011-02-02 03:00:00,3,0.22,0.2273,0.93,0.1343,1
2011-02-02 04:00:00,3,0.22,0.2121,0.93,0.2836,1
2011-02-02 05:00:00,3,0.22,0.2424,0.93,0.1045,3
2011-02-02 06:00:00,3,0.22,0.2424,0.93,0.1045,18
2011-02-02 07:00:00,3,0.22,0.2121,0.93,0.2239,49
2011-02-02 08:00:00,3,0.22,0.2121,0.93,0.2239,155
2011-02-02 09:00:00,2,0.24,0.2576,0.93,0.0896,123
2011-02-02 10:00:00,2,0.22,0.2727,1.0,0.0,61
2011-02-02 11:00:00,2,0.24,0.2273,0.93,0.19399999999999998,52
2011-02-02 12:00:00,2,0.24,0.2273,0.93,0.2239,64
2011-02-02 13:00:00,1,0.34,0.3333,0.93,0.1642,75
2011-02-02 14:00:00,1,0.38,0.3939,0.82,0.3881,63
2011-02-02 15:00:00,1,0.38,0.3939,0.76,0.3284,76
2011-02-02 16:00:00,1,0.36,0.3333,0.71,0.2985,103
2011-02-02 17:00:00,1,0.36,0.3182,0.53,0.5224,190
2011-02-02 18:00:00,1,0.34,0.2879,0.42,0.5522,182
2011-02-02 19:00:00,1,0.28,0.2424,0.45,0.4925,91
2011-02-02 20:00:00,1,0.24,0.19699999999999998,0.48,0.5522,75
2011-02-02 21:00:00,1,0.22,0.19699999999999998,0.47,0.3284,63
2011-02-02 22:00:00,1,0.22,0.2121,0.44,0.2537,40
2011-02-02 23:00:00,1,0.2,0.1667,0.44,0.4478,32
2011-02-03 00:00:00,1,0.2,0.1667,0.4,0.4478,12
2011-02-03 01:00:00,1,0.2,0.1515,0.44,0.5224,5
2011-02-03 02:00:00,1,0.18,0.1667,0.43,0.2537,2
2011-02-03 03:00:00,1,0.18,0.1667,0.43,0.2537,1
2011-02-03 05:00:00,1,0.16,0.1364,0.5,0.2985,2
2011-02-03 06:00:00,1,0.16,0.1364,0.43,0.3582,39
2011-02-03 07:00:00,1,0.14,0.1212,0.5,0.3284,87
2011-02-03 08:00:00,1,0.14,0.1212,0.5,0.3582,188
2011-02-03 09:00:00,1,0.16,0.1364,0.47,0.2985,133
2011-02-03 10:00:00,1,0.18,0.1515,0.43,0.3284,52
2011-02-03 11:00:00,1,0.18,0.1364,0.43,0.4478,64
2011-02-03 12:00:00,1,0.2,0.1818,0.4,0.3582,69
2011-02-03 13:00:00,1,0.2,0.1667,0.4,0.4179,51
2011-02-03 14:00:00,1,0.22,0.19699999999999998,0.37,0.3881,47
2011-02-03 15:00:00,1,0.22,0.19699999999999998,0.37,0.3284,60
2011-02-03 16:00:00,1,0.22,0.2121,0.37,0.2537,78
2011-02-03 17:00:00,1,0.2,0.19699999999999998,0.4,0.19399999999999998,175
2011-02-03 18:00:00,1,0.2,0.2121,0.4,0.1642,147
2011-02-03 19:00:00,1,0.2,0.2576,0.4,0.0,96
2011-02-03 20:00:00,1,0.2,0.2273,0.47,0.0896,109
2011-02-03 21:00:00,1,0.18,0.2121,0.55,0.1045,54
2011-02-03 22:00:00,1,0.18,0.2121,0.51,0.0896,41
2011-02-03 23:00:00,1,0.2,0.2273,0.47,0.1045,38
2011-02-04 00:00:00,2,0.2,0.2576,0.44,0.0,13
2011-02-04 01:00:00,2,0.16,0.2273,0.59,0.0,7
2011-02-04 02:00:00,2,0.14,0.1667,0.63,0.1045,1
2011-02-04 03:00:00,2,0.14,0.1667,0.63,0.1045,1
2011-02-04 05:00:00,2,0.14,0.1515,0.63,0.1343,7
2011-02-04 06:00:00,2,0.16,0.2273,0.55,0.0,28
2011-02-04 07:00:00,1,0.14,0.2121,0.59,0.0,87
2011-02-04 08:00:00,1,0.14,0.1515,0.74,0.1343,220
2011-02-04 09:00:00,2,0.16,0.1818,0.8,0.1343,127
2011-02-04 10:00:00,2,0.2,0.2121,0.51,0.1343,51
2011-02-04 11:00:00,1,0.22,0.2273,0.51,0.1642,64
2011-02-04 12:00:00,2,0.24,0.2424,0.48,0.1642,86
2011-02-04 13:00:00,2,0.26,0.2576,0.5,0.2239,82
2011-02-04 14:00:00,2,0.28,0.2727,0.45,0.1642,91
2011-02-04 15:00:00,2,0.28,0.2727,0.48,0.2537,90
2011-02-04 16:00:00,2,0.3,0.2879,0.42,0.2239,99
2011-02-04 17:00:00,2,0.26,0.2727,0.56,0.1343,205
2011-02-04 18:00:00,2,0.24,0.2576,0.6,0.1045,155
2011-02-04 19:00:00,2,0.24,0.2424,0.65,0.1343,103
2011-02-04 20:00:00,2,0.24,0.2424,0.65,0.1642,71
2011-02-04 21:00:00,2,0.24,0.2424,0.7,0.1642,43
2011-02-04 22:00:00,2,0.24,0.2424,0.65,0.1642,46
2011-02-04 23:00:00,2,0.24,0.2424,0.7,0.1343,31
2011-02-05 00:00:00,2,0.24,0.2424,0.7,0.1642,39
